retrofit,heating_system,baseline_heating_btu,post_retrofit_btu,intensity_reduction_pct,retrofit_cost,hp_cost,total_capital,retrofit_annual,hp_annual_capital,annual_op_cost,total_annual_cost,annual_emissions_kg,annual_emissions_tons,household_id,envelope_class,hdd,heated_sqft,scenario_id
Air Sealing,Standard Heat Pump,112704.05999999984,101433.65399999986,10.0,490.0,12000.0,12490.0,39.31886772343873,1156.1074513109318,2.229637763774909,1197.6559567981453,6.242985738569745,0.006242985738569745,107985,medium,10784,980,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,112704.05999999984,101433.65399999986,10.0,490.0,18000.0,18490.0,39.31886772343873,1734.1611769663978,1.7837102110199272,1775.2637549008564,4.994388590855796,0.004994388590855796,107985,medium,10784,980,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,112704.05999999984,95798.45099999986,15.0,1470.0,0.0,1470.0,95.62560956800655,0.0,1.4369767649999978,97.06258633300655,6.34664737874999,0.00634664737874999,107985,medium,10784,980,attic_insulation_none
Attic Insulation,Standard Heat Pump,112704.05999999984,95798.45099999986,15.0,1470.0,12000.0,13470.0,95.62560956800655,1156.1074513109318,2.105768999120747,1253.8388298780592,5.896153197538092,0.005896153197538091,107985,medium,10784,980,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,112704.05999999984,95798.45099999986,15.0,1470.0,18000.0,19470.0,95.62560956800655,1734.1611769663978,1.6846151992965976,1831.4714017337008,4.716922558030474,0.0047169225580304735,107985,medium,10784,980,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,21057.966999999786,21057.966999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.3158695049999968,0.3158695049999968,1.3950903137499857,0.0013950903137499857,109112,medium,4877,900,none_none
No Retrofit,Standard Heat Pump,21057.966999999786,21057.966999999786,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.3614134552608376,1156.4688647661926,1.0119576747303454,0.0010119576747303453,109112,medium,4877,900,none_standard_hp
No Retrofit,Cold Climate Heat Pump,21057.966999999786,21057.966999999786,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.30238790320125275,1734.463564869599,0.8466861289635077,0.0008466861289635077,109112,medium,4877,900,none_cold_climate_hp
Air Sealing,Gas Furnace,21057.966999999786,18952.170299999805,10.0,450.0,0.0,450.0,36.10916423581108,0.0,0.284282554499997,36.393446790311074,1.2555812823749868,0.0012555812823749869,109112,medium,4877,900,air_seal_none
Air Sealing,Standard Heat Pump,21057.966999999786,18952.170299999805,10.0,450.0,12000.0,12450.0,36.10916423581108,1156.1074513109318,0.3252721097347538,1192.5418876564775,0.9107619072573105,0.0009107619072573106,109112,medium,4877,900,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,21057.966999999786,18952.170299999805,10.0,450.0,18000.0,18450.0,36.10916423581108,1734.1611769663978,0.2721491128811275,1770.54249031509,0.762017516067157,0.0007620175160671569,109112,medium,4877,900,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,21057.966999999786,17899.271949999817,15.0,1350.0,0.0,1350.0,87.81943735837336,0.0,0.2684890792499972,88.08792643762337,1.1858267666874878,0.0011858267666874879,109112,medium,4877,900,attic_insulation_none
Attic Insulation,Standard Heat Pump,21057.966999999786,17899.271949999817,15.0,1350.0,12000.0,13350.0,87.81943735837336,1156.1074513109318,0.30720143697171187,1244.2340901062769,0.8601640235207932,0.0008601640235207932,109112,medium,4877,900,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,21057.966999999786,17899.271949999817,15.0,1350.0,18000.0,19350.0,87.81943735837336,1734.1611769663978,0.2570297177210648,1822.237644042492,0.7196832096189816,0.0007196832096189816,109112,medium,4877,900,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,47920.64199999972,47920.64199999972,0.0,0.0,0.0,0.0,0.0,0.0,0.7188096299999958,0.7188096299999958,3.174742532499981,0.003174742532499981,109766,good,10480,640,none_none
No Retrofit,Standard Heat Pump,47920.64199999972,47920.64199999972,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.0533552608440737,1157.1608065717758,2.949394730363406,0.002949394730363406,109766,good,10480,640,none_standard_hp
No Retrofit,Cold Climate Heat Pump,47920.64199999972,47920.64199999972,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.8426842086752588,1735.003861175073,2.359515784290725,0.0023595157842907248,109766,good,10480,640,none_cold_climate_hp
No Retrofit,Gas Furnace,33742.26799999976,33742.26799999976,0.0,0.0,0.0,0.0,0.0,0.0,0.5061340199999964,0.5061340199999964,2.235425254999984,0.002235425254999984,110082,medium,3337,1300,none_none
No Retrofit,Standard Heat Pump,33742.26799999976,33742.26799999976,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.44526308344149346,1156.5527143943732,1.2467366336361816,0.0012467366336361815,110082,medium,3337,1300,none_standard_hp
No Retrofit,Cold Climate Heat Pump,33742.26799999976,33742.26799999976,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.3871575003224156,1734.5483344667202,1.0840410009027637,0.0010840410009027638,110082,medium,3337,1300,none_cold_climate_hp
Air Sealing,Gas Furnace,33742.26799999976,30368.04119999979,10.0,650.0,0.0,650.0,52.157681673949334,0.0,0.45552061799999677,52.61320229194933,2.0118827294999857,0.0020118827294999856,110082,medium,3337,1300,air_seal_none
Air Sealing,Standard Heat Pump,33742.26799999976,30368.04119999979,10.0,650.0,12000.0,12650.0,52.157681673949334,1156.1074513109318,0.4007367750973441,1208.6658697599785,1.1220629702725635,0.0011220629702725635,110082,medium,3337,1300,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,33742.26799999976,30368.04119999979,10.0,650.0,18000.0,18650.0,52.157681673949334,1734.1611769663978,0.34844175029017405,1786.6673003906374,0.9756369008124873,0.0009756369008124873,110082,medium,3337,1300,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,33742.26799999976,28680.927799999805,15.0,1950.0,0.0,1950.0,126.85029840653931,0.0,0.430213916999997,127.28051232353931,1.9001114667499868,0.0019001114667499869,110082,medium,3337,1300,attic_insulation_none
Attic Insulation,Standard Heat Pump,33742.26799999976,28680.927799999805,15.0,1950.0,12000.0,13950.0,126.85029840653931,1156.1074513109318,0.3784736209252695,1283.3362233383962,1.0597261385907546,0.0010597261385907545,110082,medium,3337,1300,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,33742.26799999976,28680.927799999805,15.0,1950.0,18000.0,19950.0,126.85029840653931,1734.1611769663978,0.3290838752740533,1861.3405592482113,0.9214348507673492,0.0009214348507673492,110082,medium,3337,1300,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,41488.53799999973,41488.53799999973,0.0,0.0,0.0,0.0,0.0,0.0,0.6223280699999959,0.6223280699999959,2.7486156424999817,0.002748615642499982,109877,medium,4385,1200,none_none
No Retrofit,Standard Heat Pump,41488.53799999973,41488.53799999973,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.6496666941568086,1156.7571180050886,1.819066743639064,0.001819066743639064,109877,medium,4385,1200,none_standard_hp
No Retrofit,Cold Climate Heat Pump,41488.53799999973,41488.53799999973,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.551455553694706,1734.7126325200925,1.5440755503451769,0.0015440755503451768,109877,medium,4385,1200,none_cold_climate_hp
Air Sealing,Gas Furnace,41488.53799999973,37339.68419999976,10.0,600.0,0.0,600.0,48.14555231441477,0.0,0.5600952629999963,48.705647577414766,2.4737540782499843,0.002473754078249984,109877,medium,4385,1200,air_seal_none
Air Sealing,Standard Heat Pump,41488.53799999973,37339.68419999976,10.0,600.0,12000.0,12600.0,48.14555231441477,1156.1074513109318,0.5847000247411278,1204.8377036500876,1.6371600692751578,0.0016371600692751578,109877,medium,4385,1200,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,41488.53799999973,37339.68419999976,10.0,600.0,18000.0,18600.0,48.14555231441477,1734.1611769663978,0.4963099983252355,1782.8030392791377,1.3896679953106594,0.0013896679953106594,109877,medium,4385,1200,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,41488.53799999973,35265.25729999978,15.0,1800.0,0.0,1800.0,117.09258314449782,0.0,0.5289788594999967,117.62156200399782,2.336323296124985,0.002336323296124985,109877,medium,4385,1200,attic_insulation_none
Attic Insulation,Standard Heat Pump,41488.53799999973,35265.25729999978,15.0,1800.0,12000.0,13800.0,117.09258314449782,1156.1074513109318,0.5522166900332874,1273.7522511454629,1.5462067320932047,0.0015462067320932047,109877,medium,4385,1200,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,41488.53799999973,35265.25729999978,15.0,1800.0,18000.0,19800.0,117.09258314449782,1734.1611769663978,0.4687372206405002,1851.7224973315363,1.3124642177934007,0.0013124642177934007,109877,medium,4385,1200,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,36609.27199999936,36609.27199999936,0.0,0.0,0.0,0.0,0.0,0.0,0.5491390799999903,0.5491390799999903,2.4253642699999576,0.0024253642699999575,105880,medium,7167,2250,none_none
No Retrofit,Standard Heat Pump,36609.27199999936,36609.27199999936,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.8047172919108886,1156.9121686028427,2.253208417350488,0.002253208417350488,105880,medium,7167,2250,none_standard_hp
No Retrofit,Cold Climate Heat Pump,36609.27199999936,36609.27199999936,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.6437738335287109,1734.8049507999265,1.8025667338803906,0.0018025667338803905,105880,medium,7167,2250,none_cold_climate_hp
Air Sealing,Gas Furnace,36609.27199999936,32948.34479999942,10.0,1125.0,0.0,1125.0,90.2729105895277,0.0,0.49422517199999116,90.76713576152768,2.182827842999961,0.002182827842999961,105880,medium,7167,2250,air_seal_none
Air Sealing,Standard Heat Pump,36609.27199999936,32948.34479999942,10.0,1125.0,12000.0,13125.0,90.2729105895277,1156.1074513109318,0.7242455627197996,1247.1046074631793,2.027887575615439,0.002027887575615439,105880,medium,7167,2250,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,36609.27199999936,32948.34479999942,10.0,1125.0,18000.0,19125.0,90.2729105895277,1734.1611769663978,0.5793964501758397,1825.0134840061014,1.622310060492351,0.001622310060492351,105880,medium,7167,2250,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,36609.27199999936,31117.881199999454,15.0,3375.0,0.0,3375.0,219.5485933959334,0.0,0.4667682179999917,220.0153616139334,2.061559629499963,0.002061559629499963,105880,medium,7167,2250,attic_insulation_none
Attic Insulation,Standard Heat Pump,36609.27199999936,31117.881199999454,15.0,3375.0,12000.0,15375.0,219.5485933959334,1156.1074513109318,0.6840096981242553,1376.3400544049896,1.915227154747915,0.001915227154747915,105880,medium,7167,2250,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,36609.27199999936,31117.881199999454,15.0,3375.0,18000.0,21375.0,219.5485933959334,1734.1611769663978,0.5472077584994043,1954.2569781208306,1.532181723798332,0.001532181723798332,105880,medium,7167,2250,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,30494.624999999378,30494.624999999378,0.0,0.0,0.0,0.0,0.0,0.0,0.45741937499999064,0.45741937499999064,2.0202689062499584,0.0020202689062499583,112786,medium,5860,1200,none_none
